ID;Storey;From;From description;To;To Description;Class;Item code;Type;Cable type 2;Length/qty;Calculated length;Plan unit;Diameter;Weight;To parts list;To cable list;Electrotechnical calculations;System;Neutral wire;Protective wire;PEN wire;Space name;Storey description;Occurrences;Occurrence documents;Occurrence count;Dynamic customer ID;From location;From customer ID;To Customer ID;Replacing product;GUID
#_W1278;2korrus;-XT2.3;Harukarp, pindpaigaldus;-KK.A261;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1816,823665;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.2.1.1;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1278;;XT2.3;KK.A261;;739659ec-52c9-438c-b6f1-a4b0282b28d8
#_W395;2korrus;-XT2.3;Harukarp, pindpaigaldus;-KK.A250;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;11342,4432;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.2.1.1;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W395;;XT2.3;KK.A250;;9daf96ae-578a-46f2-a30f-370b67151a8d
#_W414;2korrus;-XT2.4;Harukarp, pindpaigaldus;-KK.B214;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;14281,63257;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.3.4.2;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W414;;XT2.4;KK.B214;;03056285-7607-4ce4-9d65-82911de1a2e8
#_W1316;2korrus;-XT2.4;Harukarp, pindpaigaldus;-KK.B221;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;7405,357002;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.3.4.2;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1316;;XT2.4;KK.B221;;7c7cbcf8-7129-42c7-a0a9-1fbd31e46e33
#_W416;2korrus;-XT2.4;Harukarp, pindpaigaldus;-KK.B208;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;27853,73967;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.3.4.2;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W416;;XT2.4;KK.B208;;ad1895b8-6c11-4e9b-80db-b18024c2b1ca
#_W423;2korrus;-XT2.5;Harukarp, pindpaigaldus;-KK.B229;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;16111,60282;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.3.4.2;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W423;;XT2.5;KK.B229;;34676544-6f61-47bc-99d0-9342a2dd5d23
#_W417;2korrus;-XT2.5;Harukarp, pindpaigaldus;-KK.B223;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4136,033884;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.3.4.2;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W417;;XT2.5;KK.B223;;a323011f-ca96-4cdb-a230-da85d911ba58
#_W1305;2korrus;-XT2.5;Harukarp, pindpaigaldus;-KK.B222;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3817,71922;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.3.4.2;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1305;;XT2.5;KK.B222;;b0642ab7-89d3-4cb6-a1c0-027e542e2547
#_W425;2korrus;-XT2.6;Harukarp, pindpaigaldus;-KK.B264;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;27859,90236;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K2.2;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W425;;XT2.6;KK.B264;;61831d5c-8974-4129-accc-b329a58b8374
#_W1332;2korrus;-XT2.6;Harukarp, pindpaigaldus;-KK.B249;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;13558,69589;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K2.2;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1332;;XT2.6;KK.B249;;70a637db-e270-466a-933e-53f5668a2bea
#_W1330;2korrus;-XT2.6;Harukarp, pindpaigaldus;-KK.B247;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;17493,80112;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K2.2;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1330;;XT2.6;KK.B247;;7107a0ed-6d51-49dd-ae46-e6b82e4ab1a3
#_W1676;2korrus;-XT2.7;Harukarp, pindpaigaldus;-KK.B277;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1727,054883;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K2.3;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1676;;XT2.7;KK.B277;;1f428dc3-8211-419f-ab71-ae34fd13eec6
#_W369;2korrus;-XT2.7;Harukarp, pindpaigaldus;-KK.B271;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;18204,12455;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K2.3;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W369;;XT2.7;KK.B271;;822e3800-3e3c-4528-b88e-029148c77b6f
#_W1633;2korrus;-XT2.8;Harukarp, pindpaigaldus;-KK.B280;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;14938,98763;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.6;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1633;;XT2.8;KK.B280;;4949dd5d-8c8d-4d48-a478-aeab830eb422
#_W1396;2korrus;-XT2.8;Harukarp, pindpaigaldus;-KK.C225;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4693,879526;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.6;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1396;;XT2.8;KK.C225;;90b29271-4ecc-4bd0-a396-99e831b202d2
#_W427;2korrus;-XT2.8;Harukarp, pindpaigaldus;-KK.C220;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;17508,03232;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.6;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W427;;XT2.8;KK.C220;;aef038ae-317c-4cc6-b0bc-2b0a8f67015f
#_W1680;2korrus;-XT2.9;Harukarp, pindpaigaldus;-KK.C209;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;9746,436059;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.6;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1680;;XT2.9;KK.C209;;3389e0e1-9af9-4b8d-9e5a-e4cf976193b0
#_W1412;2korrus;-XT2.9;Harukarp, pindpaigaldus;-KK.C207;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;11771,26246;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.6;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1412;;XT2.9;KK.C207;;34028983-e841-4109-9d81-6111a106cf6c
#_W431;2korrus;-XT2.9;Harukarp, pindpaigaldus;-KK.C229;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;9130,98765;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.6;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W431;;XT2.9;KK.C229;;518f99f3-f6fd-4cd8-9555-bc7bf7ae9180
#_W405;2korrus;-XT2.10;Harukarp, pindpaigaldus;-KK.A222;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2284,980056;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K2.1;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W405;;XT2.10;KK.A222;;0a93d175-7ca8-4603-be3a-9391fc8fea78
#_W406;2korrus;-XT2.10;Harukarp, pindpaigaldus;-KK.A229;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;7139,752206;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K2.1;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W406;;XT2.10;KK.A229;;a58943d0-7749-4fd7-8372-0f57fb25c3fb
#_W1164;3korrus;-XT3.1;Harukarp, pindpaigaldus;-KK.B316;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;12644,10386;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.10.2;3. korrus;TRUE;VMHT_TP_EAH-5-013_3k-aut.drw;1;#_W1164;;XT3.1;KK.B316;;096fdb0b-38b6-4799-bba6-a8dcebf76146
#_W1160;3korrus;-XT3.1;Harukarp, pindpaigaldus;-#1_ED1;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;11096,11866;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.10.2;3. korrus;TRUE;VMHT_TP_EAH-5-013_3k-aut.drw;1;#_W1160;;XT3.1;#1_ED1;;172da6dd-d159-4e92-9414-2c82c3ab148d
#_W1167;3korrus;-XT3.1;Harukarp, pindpaigaldus;-KK.B340;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;12785,13437;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.10.2;3. korrus;TRUE;VMHT_TP_EAH-5-013_3k-aut.drw;1;#_W1167;;XT3.1;KK.B340;;7671b36f-7b2f-4d09-90c9-fc34925979dc
#_W1152;3korrus;-XT3.2;Harukarp, pindpaigaldus;-KK.A302;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;15419,87429;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K3.2;3. korrus;TRUE;VMHT_TP_EAH-5-013_3k-aut.drw;1;#_W1152;;XT3.2;KK.A302;;030139af-f6ae-4130-a730-abf4a8987edb
#_W1147;3korrus;-XT3.2;Harukarp, pindpaigaldus;-KK.B302;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3117,017635;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K3.2;3. korrus;TRUE;VMHT_TP_EAH-5-013_3k-aut.drw;1;#_W1147;;XT3.2;KK.B302;;d034bed8-0638-4798-9a49-eea3e08dfed0
#_W233;3korrus;-XT3.3;Harukarp, pindpaigaldus;-KK.A306;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;14517,14576;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K3.4;3. korrus;TRUE;VMHT_TP_EAH-5-013_3k-aut.drw;1;#_W233;;XT3.3;KK.A306;;c25d8744-bfcc-4796-aef1-75e931cd1658
#_W1116;3korrus;-XT3.3;Harukarp, pindpaigaldus;-KK.A303;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3046,729579;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K3.4;3. korrus;TRUE;VMHT_TP_EAH-5-013_3k-aut.drw;1;#_W1116;;XT3.3;KK.A303;;c4853b04-c8c3-4a90-be07-b253eef28a42
#_W227;4korrus;-XT4.1;Harutoos seinas, pindpaigaldus;-KK.B408;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;9846,983418;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K4.2;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W227;;XT4.1;KK.B408;;1b3f076f-18a9-425e-bf24-8e49fdd646bd
#_W933;4korrus;-XT4.1;Harutoos seinas, pindpaigaldus;-KK.B439;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1031,762318;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K4.2;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W933;;XT4.1;KK.B439;;200956fc-35f8-44ba-8b61-dc70f68a2e30
#_W228;4korrus;-XT4.1;Harutoos seinas, pindpaigaldus;-KK.B437;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;23120,22891;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K4.2;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W228;;XT4.1;KK.B437;;dad63a21-1fa2-4a82-aded-10b0a54fa1f6
#_W1673;4korrus;-XT4.2;Harukarp, pindpaigaldus;-KK.B413;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4386,036897;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K4.2;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W1673;;XT4.2;KK.B413;;ad53dcfe-c03d-46dc-bcf5-d8e3d190cc54
#_W230;4korrus;-XT4.2;Harukarp, pindpaigaldus;-KK.B445;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;6043,134134;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K4.2;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W230;;XT4.2;KK.B445;;e4b4dbc0-f12a-472e-94ff-926362385535
#_W913;4korrus;-XT4.2;Harukarp, pindpaigaldus;-KK.B412;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4806,118136;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K4.2;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W913;;XT4.2;KK.B412;;f02c8cac-7fb9-4812-b960-49303f37ec55
#_W1666;4korrus;-XT4.3;Harukarp, pindpaigaldus;-TR4.3;;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;607,8635479;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K4.4;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W1666;;XT4.3;TR4.3;;0be4006d-6a6e-489b-86ef-ed842cfbada7
#_W1667;4korrus;-XT4.3;Harukarp, pindpaigaldus;-KK.B459;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3247,663382;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K4.4;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W1667;;XT4.3;KK.B459;;3d78f96f-e6c3-4868-95ef-8ff85936531e
#_W1668;4korrus;-XT4.3;Harukarp, pindpaigaldus;-KK.B430;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;12980,77208;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K4.4;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W1668;;XT4.3;KK.B430;;626bf556-a997-4b23-9b35-43dd267e69de
#_W224;4korrus;-XT4.3;Harukarp, pindpaigaldus;-KK.B457;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;12172,11651;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K4.4;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W224;;XT4.3;KK.B457;;d7592743-dbdd-4acb-bd42-05a22a117b58
#_W1671;4korrus;-XT4.4;Harukarp, pindpaigaldus;-KK.B429;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;10672,29924;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K4.4;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W1671;;XT4.4;KK.B429;;2b63be59-5d93-422f-a5fc-58bf225ade18
#_W1670;4korrus;-XT4.4;Harukarp, pindpaigaldus;-KK.B424;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;7242,409816;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K4.4;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W1670;;XT4.4;KK.B424;;3fecf062-0f8c-4ef5-b0c8-a4e1335f89e8
#_W911;4korrus;-XT4.4;Harukarp, pindpaigaldus;-TR4.4;;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;607,8635479;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K4.4;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W911;;XT4.4;TR4.4;;fe550331-533f-4afc-a1cc-244d038ce151
#_W220;5korrus;-XT5.1;Harukarp, pindpaigaldus;-KK.B545;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;24922,83152;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K5.2;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W220;;XT5.1;KK.B545;;279a3dcf-42f2-4da0-83d0-5a27a7cecb55
#_W216;5korrus;-XT5.1;Harukarp, pindpaigaldus;-KK.B505;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;9878,952327;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K5.2;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W216;;XT5.1;KK.B505;;abf83ce3-399b-47c1-87f4-d95d1026df42
#_W219;5korrus;-XT5.1;Harukarp, pindpaigaldus;-KK.B549;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4649,836968;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K5.2;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W219;;XT5.1;KK.B549;;f50eecb7-e972-4a39-8ce1-c1560c8f64d3
#_W1663;5korrus;-XT5.2;Harukarp, pindpaigaldus;-KK.B563;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;10003,95983;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K5.2;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W1663;;XT5.2;KK.B563;;32674e04-4375-4c13-b908-ca24228ab57c
#_W217;5korrus;-XT5.2;Harukarp, pindpaigaldus;-KK.B510;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4755,004468;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K5.2;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W217;;XT5.2;KK.B510;;82a26cab-59f8-4417-8496-0da48ada9cbe
#_W218;5korrus;-XT5.2;Harukarp, pindpaigaldus;-KK.B509;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5795,387077;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K5.2;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W218;;XT5.2;KK.B509;;d07eb316-10f1-4218-b9e2-fb58aec3f85f
#_W211;5korrus;-XT5.3;Harukarp, pindpaigaldus;-KK.B566;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;9963,923007;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B575;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W211;;XT5.3;KK.B566;;6aa63542-731e-4209-9ba6-0a859fe4341a
#_W1659;5korrus;-XT5.3;Harukarp, pindpaigaldus;-KK.B568;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4063,116789;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B575;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W1659;;XT5.3;KK.B568;;753444ce-3b0d-45fc-a2ae-ff56a3d7c05c
#_W909;5korrus;-XT5.3;Harukarp, pindpaigaldus;-TR5.3;;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;607,8635479;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B575;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W909;;XT5.3;TR5.3;;7557fbaa-5a16-432a-926c-acb8fb0c35b3
#_W378;5korrus;-XT5.3;Harukarp, pindpaigaldus;-KK.B526;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;8004,831236;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B575;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W378;;XT5.3;KK.B526;;eff7da9e-f510-4570-b6fc-65d0d429dedb
#_W370;5korrus;-XT5.4;Harukarp, pindpaigaldus;-KK.B535.2;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;30814,06652;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B575;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W370;;XT5.4;KK.B535.2;;77cacab2-b78f-4a21-82fb-eb71ab57792b
#_W1660;5korrus;-XT5.4;Harukarp, pindpaigaldus;-KK.B575;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3357,058648;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B575;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W1660;;XT5.4;KK.B575;;cf6ba3d7-141a-47a7-ba0c-a373c00b0211
#_W1658;5korrus;-XT5.4;Harukarp, pindpaigaldus;-TR5.4;;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;607,8635479;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B575;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W1658;;XT5.4;TR5.4;;e4c3f65d-68a1-4fe1-8a14-16b83cd038f6
#_W55;5korrus;-XT5.4;Harukarp, pindpaigaldus;-KK.B520;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;10650,84609;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B575;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W55;;XT5.4;KK.B520;;efe8c686-939a-4600-bd2b-92facd138950
